latitude,longitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value
37.82,-121.23,14.0,1847.0,325.0,1030.0,309.0,4.9271,155300.0
37.84,-121.23,28.0,1347.0,241.0,713.0,225.0,4.0208,155700.0
37.82,-121.24,9.0,6169.0,959.0,3378.0,945.0,5.1047,157900.0
37.85,-121.3,35.0,1034.0,206.0,604.0,192.0,2.2391,120000.0
37.81,-121.31,36.0,284.0,53.0,130.0,47.0,3.1429,179200.0
37.8,-121.29,6.0,110.0,26.0,69.0,24.0,3.7292,475000.0
37.82,-121.27,26.0,1170.0,238.0,830.0,216.0,2.6458,127500.0
37.83,-121.28,32.0,696.0,151.0,443.0,144.0,2.5156,86300.0
37.82,-121.28,10.0,9205.0,1774.0,5935.0,1673.0,3.65,119400.0
37.77,-121.37,19.0,2610.0,474.0,1290.0,452.0,4.1298,222800.0
37.74,-121.4,20.0,2706.0,477.0,1236.0,474.0,4.15,322400.0
37.78,-121.43,24.0,807.0,174.0,585.0,166.0,2.6181,163500.0
37.77,-121.48,19.0,2364.0,373.0,1264.0,390.0,5.0176,274200.0
37.75,-121.52,18.0,1544.0,272.0,825.0,286.0,4.3229,327300.0
37.73,-121.46,20.0,2039.0,373.0,862.0,330.0,5.1629,222900.0
37.72,-121.45,2.0,2239.0,321.0,766.0,219.0,5.75,240200.0
37.7,-121.44,5.0,1365.0,196.0,591.0,156.0,6.0389,215100.0
37.71,-121.42,7.0,8297.0,1433.0,4189.0,1271.0,4.3696,170700.0
37.76,-121.42,18.0,5501.0,1051.0,2964.0,1009.0,4.1855,162100.0
37.75,-121.42,33.0,1999.0,368.0,1061.0,390.0,3.5242,121400.0
37.74,-121.42,45.0,818.0,144.0,340.0,138.0,4.8021,133500.0
37.74,-121.42,38.0,773.0,147.0,320.0,134.0,2.825,152500.0
37.74,-121.42,35.0,796.0,132.0,313.0,152.0,3.15,153200.0
37.75,-121.42,33.0,1329.0,266.0,683.0,233.0,4.3687,128700.0
37.75,-121.43,34.0,1280.0,268.0,754.0,294.0,3.1333,132000.0
37.75,-121.43,41.0,1717.0,325.0,855.0,303.0,2.75,127300.0
37.75,-121.43,42.0,1207.0,278.0,699.0,279.0,3.3611,117600.0
37.74,-121.43,52.0,876.0,170.0,426.0,179.0,3.0865,119800.0
37.74,-121.43,40.0,859.0,196.0,427.0,176.0,3.5789,110400.0
37.75,-121.43,30.0,1912.0,451.0,1065.0,388.0,2.1424,125000.0
37.76,-121.43,7.0,2125.0,508.0,1358.0,464.0,3.6312,147600.0
37.76,-121.44,5.0,7264.0,1285.0,3670.0,1146.0,5.0443,194800.0
37.75,-121.45,15.0,3846.0,677.0,2360.0,635.0,4.6173,164800.0
37.74,-121.44,33.0,1875.0,363.0,970.0,381.0,3.5096,141700.0
37.75,-121.44,29.0,918.0,159.0,417.0,166.0,4.2768,151300.0
37.75,-121.44,16.0,2229.0,458.0,1199.0,445.0,3.4821,170600.0
37.74,-121.42,19.0,1393.0,367.0,915.0,355.0,1.1957,103100.0
37.74,-121.43,52.0,966.0,247.0,589.0,228.0,1.6937,108300.0
37.74,-121.43,52.0,994.0,258.0,623.0,264.0,1.725,111500.0
37.74,-121.44,25.0,456.0,116.0,370.0,106.0,3.1319,112500.0
37.73,-121.44,7.0,8363.0,1314.0,3907.0,1068.0,5.3321,208100.0
37.73,-121.43,40.0,1718.0,391.0,1312.0,388.0,2.9955,134700.0
37.73,-121.42,2.0,2682.0,393.0,883.0,271.0,5.9934,196700.0
37.72,-121.29,22.0,1630.0,404.0,4402.0,358.0,1.9792,63000.0
37.67,-121.32,21.0,1494.0,271.0,781.0,255.0,4.3015,250000.0
37.58,-121.47,14.0,1594.0,292.0,887.0,287.0,4.6625,294000.0
35.69,-120.9,14.0,5020.0,909.0,2105.0,796.0,3.8158,248700.0
35.76,-120.93,11.0,8997.0,1698.0,1825.0,756.0,3.23,154300.0
35.76,-120.7,15.0,1914.0,425.0,1130.0,421.0,2.2165,90600.0
35.65,-120.69,14.0,3487.0,889.0,2352.0,796.0,1.6303,144900.0
35.64,-120.69,38.0,2564.0,546.0,1301.0,481.0,2.0076,114000.0
35.62,-120.69,43.0,3044.0,652.0,1456.0,608.0,2.4567,140000.0
35.62,-120.69,35.0,3451.0,713.0,1550.0,653.0,2.9167,161700.0
35.63,-120.72,31.0,3476.0,644.0,1476.0,567.0,3.3472,195200.0
35.63,-120.67,8.0,2690.0,410.0,1085.0,381.0,4.2841,256700.0
35.62,-120.67,6.0,12779.0,2441.0,6085.0,2157.0,3.8661,168100.0
35.59,-120.63,9.0,5782.0,1184.0,3026.0,1130.0,2.6528,113500.0
35.65,-120.64,9.0,3466.0,673.0,2356.0,619.0,2.9926,158200.0
35.74,-120.47,9.0,4267.0,785.0,2065.0,691.0,3.7303,162700.0
35.56,-120.29,15.0,4760.0,871.0,2459.0,734.0,2.811,142100.0
35.6,-120.6,13.0,4461.0,764.0,1795.0,640.0,4.475,206900.0
35.24,-120.52,5.0,4413.0,804.0,2003.0,725.0,5.0267,253300.0
35.13,-120.66,41.0,2666.0,751.0,940.0,507.0,1.9653,236100.0
35.13,-120.63,16.0,2680.0,704.0,975.0,619.0,1.7878,55000.0
35.15,-120.64,7.0,7922.0,1442.0,2863.0,1197.0,4.849,275000.0
35.13,-120.59,8.0,6638.0,1054.0,2710.0,966.0,4.6776,295500.0
35.13,-120.56,15.0,5818.0,924.0,2324.0,845.0,4.4033,267600.0
35.12,-120.57,39.0,1656.0,333.0,866.0,317.0,2.8824,195200.0
35.11,-120.57,18.0,2920.0,556.0,1068.0,552.0,3.5242,156800.0
35.11,-120.59,25.0,3642.0,726.0,1729.0,673.0,3.155,205400.0
35.12,-120.6,22.0,3342.0,644.0,1342.0,593.0,3.4509,217700.0
35.12,-120.61,16.0,1671.0,354.0,935.0,340.0,2.5792,163800.0
35.12,-120.59,27.0,3055.0,677.0,1407.0,610.0,2.1702,179700.0
35.11,-120.6,17.0,2495.0,524.0,1292.0,501.0,2.2625,153000.0
35.11,-120.59,20.0,3098.0,571.0,1449.0,611.0,3.5744,197800.0
35.12,-120.61,31.0,1486.0,345.0,823.0,322.0,2.6974,165400.0
35.13,-120.61,16.0,3431.0,721.0,1777.0,701.0,2.7301,190400.0
35.12,-120.61,12.0,3430.0,793.0,1840.0,720.0,2.9821,162000.0
35.11,-120.61,11.0,3733.0,831.0,1839.0,739.0,3.3062,158500.0
35.12,-120.65,19.0,2949.0,662.0,1425.0,548.0,2.9615,178100.0
35.13,-120.62,26.0,3971.0,803.0,1792.0,723.0,2.7128,209900.0
35.11,-120.62,18.0,2241.0,544.0,1521.0,509.0,2.0292,155800.0
35.12,-120.62,22.0,1240.0,294.0,768.0,288.0,2.655,160000.0
35.1,-120.66,19.0,1583.0,392.0,704.0,269.0,2.1042,268300.0
35.1,-120.61,14.0,2919.0,691.0,1896.0,577.0,2.4003,142100.0
35.1,-120.61,17.0,2799.0,637.0,2015.0,592.0,3.0536,143600.0
35.1,-120.6,16.0,3290.0,686.0,1497.0,655.0,2.6875,178200.0
35.0,-120.58,37.0,523.0,119.0,374.0,95.0,1.4726,106300.0
35.06,-120.61,13.0,2364.0,421.0,1257.0,380.0,4.6167,273100.0
35.07,-120.56,14.0,6788.0,1216.0,2866.0,1036.0,3.3603,280200.0
35.06,-120.52,11.0,1317.0,234.0,655.0,243.0,4.3611,329700.0
35.1,-120.3,16.0,2819.0,479.0,1068.0,365.0,4.5461,270800.0
35.17,-120.43,16.0,947.0,163.0,477.0,137.0,3.851,315000.0
35.18,-120.57,16.0,5209.0,917.0,2284.0,809.0,4.0403,346100.0
35.05,-120.48,24.0,2314.0,468.0,1549.0,463.0,2.8203,152600.0
35.04,-120.47,29.0,1315.0,279.0,926.0,249.0,2.9375,144800.0
35.03,-120.5,10.0,10463.0,1756.0,4660.0,1715.0,3.5682,277300.0
35.02,-120.48,17.0,2721.0,477.0,1672.0,492.0,2.9798,204800.0
35.52,-120.69,26.0,2758.0,571.0,1291.0,522.0,2.925,181400.0
35.51,-120.68,17.0,1701.0,298.0,941.0,293.0,4.3218,209100.0
35.5,-120.68,19.0,3369.0,673.0,1834.0,646.0,3.7672,173800.0
35.5,-120.67,15.0,2752.0,546.0,1422.0,545.0,3.2813,175000.0
35.5,-120.66,19.0,1861.0,364.0,1040.0,363.0,3.3125,163900.0
35.49,-120.66,17.0,4422.0,945.0,2307.0,885.0,2.8285,171300.0
35.48,-120.65,19.0,2310.0,471.0,1341.0,441.0,3.225,166900.0
35.46,-120.64,6.0,5876.0,1406.0,2877.0,1304.0,2.5437,146400.0
35.49,-120.69,16.0,2666.0,450.0,1203.0,429.0,4.1375,222400.0
35.48,-120.68,15.0,2608.0,525.0,1351.0,502.0,2.7798,205800.0
35.48,-120.67,18.0,2339.0,443.0,1097.0,416.0,3.3438,176100.0
35.47,-120.66,18.0,2474.0,449.0,1269.0,431.0,3.9063,184800.0
35.46,-120.66,17.0,3748.0,609.0,1860.0,612.0,4.5179,225600.0
35.55,-120.7,10.0,3979.0,761.0,1834.0,671.0,3.5,172100.0
35.52,-120.76,7.0,9613.0,1666.0,4487.0,1653.0,3.6667,250600.0
35.5,-120.71,12.0,3098.0,453.0,1433.0,434.0,5.2508,292900.0
35.48,-120.56,12.0,4161.0,731.0,1609.0,615.0,5.0947,267500.0
35.2,-119.93,29.0,1649.0,342.0,671.0,264.0,3.0602,69800.0
35.35,-120.49,17.0,3043.0,608.0,1457.0,545.0,3.1641,158600.0
35.41,-120.65,15.0,6725.0,1111.0,3139.0,1029.0,4.1875,261600.0
35.47,-120.64,8.0,416.0,121.0,936.0,97.0,2.1154,117200.0
34.5,-119.75,26.0,3563.0,579.0,1479.0,575.0,5.9522,438400.0
34.43,-119.72,30.0,2491.0,656.0,1091.0,576.0,2.5139,279500.0
34.43,-119.72,27.0,984.0,299.0,777.0,313.0,2.5694,275000.0
34.43,-119.72,46.0,1332.0,329.0,746.0,310.0,3.6719,357400.0
34.43,-119.72,36.0,1156.0,309.0,521.0,304.0,2.6014,320600.0
34.43,-119.72,33.0,1028.0,377.0,753.0,356.0,2.3454,243800.0
34.43,-119.71,18.0,1170.0,372.0,681.0,346.0,2.1974,255000.0
34.42,-119.71,31.0,1643.0,499.0,1253.0,499.0,3.1563,267000.0
34.43,-119.71,47.0,1572.0,417.0,790.0,384.0,2.6429,279200.0
34.44,-119.72,50.0,3265.0,509.0,1256.0,443.0,6.3997,500001.0
34.44,-119.71,52.0,1837.0,343.0,711.0,355.0,4.1316,443000.0
34.43,-119.7,37.0,1462.0,306.0,678.0,322.0,5.1545,418400.0
34.43,-119.71,48.0,2408.0,536.0,1005.0,497.0,3.5213,458600.0
34.43,-119.7,39.0,1486.0,467.0,758.0,409.0,2.6875,320600.0
34.43,-119.7,52.0,977.0,289.0,412.0,272.0,2.125,300000.0
34.47,-119.7,32.0,3725.0,569.0,1304.0,527.0,7.7261,500001.0
34.47,-119.72,34.0,3262.0,533.0,1265.0,502.0,5.8411,381800.0
34.45,-119.71,35.0,2183.0,363.0,988.0,351.0,5.5922,384400.0
34.44,-119.71,41.0,2220.0,367.0,927.0,355.0,5.3184,376000.0
34.44,-119.72,43.0,1781.0,342.0,663.0,358.0,4.7,293800.0
34.44,-119.72,39.0,1489.0,304.0,700.0,268.0,3.8819,289900.0
34.45,-119.73,44.0,2261.0,328.0,763.0,294.0,6.7449,415600.0
34.45,-119.74,29.0,2526.0,388.0,1092.0,409.0,6.0597,383100.0
34.44,-119.69,41.0,1989.0,271.0,666.0,269.0,6.8406,500001.0
34.43,-119.69,44.0,2440.0,485.0,1011.0,442.0,4.149,443600.0
34.43,-119.7,35.0,1402.0,369.0,654.0,385.0,2.6205,318800.0
34.43,-119.69,43.0,1257.0,311.0,671.0,263.0,2.875,280600.0
34.43,-119.69,37.0,2801.0,497.0,1150.0,476.0,5.8311,387700.0
34.44,-119.68,23.0,2600.0,398.0,917.0,374.0,8.7394,500001.0
34.47,-119.67,35.0,2700.0,422.0,1995.0,383.0,4.9757,500001.0
34.44,-119.66,26.0,2790.0,413.0,1014.0,397.0,6.5631,500001.0
34.43,-119.66,27.0,5509.0,1059.0,2591.0,979.0,3.8456,500001.0
34.44,-119.67,32.0,3202.0,537.0,1316.0,538.0,5.2888,463800.0
34.43,-119.69,30.0,1273.0,343.0,1082.0,325.0,2.5104,228100.0
34.43,-119.68,33.0,1961.0,462.0,1693.0,445.0,2.9896,236000.0
34.43,-119.68,49.0,1785.0,386.0,1267.0,380.0,3.5208,251200.0
34.38,-119.67,28.0,1814.0,526.0,849.0,420.0,3.1625,364300.0
34.42,-119.68,38.0,1452.0,354.0,1139.0,340.0,2.707,236800.0
34.43,-119.67,39.0,1467.0,381.0,1404.0,374.0,2.3681,241400.0
34.42,-119.67,37.0,1673.0,444.0,1477.0,446.0,2.0643,246700.0
34.42,-119.67,23.0,1333.0,393.0,1369.0,381.0,2.5947,232600.0
34.43,-119.7,52.0,1364.0,460.0,804.0,400.0,2.375,293800.0
34.42,-119.7,52.0,329.0,109.0,291.0,102.0,1.4722,350000.0
34.42,-119.7,41.0,725.0,239.0,582.0,214.0,3.1667,362500.0
34.42,-119.69,17.0,1826.0,544.0,1325.0,532.0,1.2762,253600.0
34.42,-119.69,52.0,302.0,112.0,392.0,114.0,2.5978,258300.0
34.42,-119.71,52.0,1838.0,692.0,851.0,576.0,1.4851,237500.0
34.42,-119.71,49.0,1560.0,436.0,1041.0,411.0,2.925,246900.0
34.42,-119.71,39.0,1172.0,322.0,606.0,316.0,2.16,259100.0
34.42,-119.71,50.0,840.0,279.0,488.0,270.0,2.2097,258300.0
34.42,-119.7,43.0,1802.0,557.0,1490.0,538.0,2.675,247900.0
34.42,-119.71,52.0,1411.0,324.0,1091.0,306.0,4.1062,252900.0
34.42,-119.71,23.0,2068.0,658.0,1898.0,570.0,2.5506,230800.0
34.41,-119.69,44.0,1208.0,357.0,603.0,297.0,2.6103,500000.0
34.42,-119.63,42.0,1765.0,263.0,753.0,260.0,8.5608,500001.0
34.43,-119.64,34.0,3045.0,570.0,1002.0,488.0,5.623,500001.0
34.4,-119.63,29.0,3865.0,814.0,1266.0,613.0,6.0069,500001.0
34.43,-119.64,32.0,1872.0,318.0,749.0,296.0,4.625,500001.0
34.45,-119.61,33.0,3597.0,519.0,1207.0,479.0,5.3963,500001.0
34.44,-119.63,37.0,3188.0,442.0,984.0,376.0,9.4522,500001.0
34.43,-119.61,16.0,2665.0,391.0,794.0,311.0,9.0267,500001.0
34.41,-119.53,8.0,1705.0,400.0,886.0,391.0,3.9659,297400.0
34.41,-119.52,20.0,4489.0,800.0,2867.0,765.0,4.806,279700.0
34.4,-119.53,14.0,1671.0,383.0,1079.0,365.0,3.1389,248700.0
34.46,-119.51,28.0,3506.0,563.0,1362.0,483.0,6.091,500001.0
34.38,-119.55,17.0,1951.0,368.0,681.0,350.0,2.7275,500001.0
34.38,-119.57,22.0,2512.0,426.0,919.0,341.0,5.759,425000.0
34.43,-119.59,28.0,2718.0,542.0,1066.0,442.0,4.2059,500001.0
34.39,-119.59,35.0,622.0,170.0,278.0,139.0,3.6969,335000.0
34.77,-119.72,35.0,2469.0,553.0,1168.0,427.0,2.4583,62100.0
34.75,-120.18,17.0,2074.0,382.0,1035.0,359.0,3.7958,400000.0
34.72,-120.27,14.0,1289.0,277.0,693.0,237.0,3.2569,230800.0
34.91,-120.44,12.0,3189.0,463.0,1200.0,442.0,5.299,226800.0
34.91,-120.45,16.0,712.0,147.0,355.0,162.0,2.56,150000.0
34.9,-120.48,20.0,3842.0,630.0,2490.0,662.0,3.0559,120100.0
34.88,-120.45,15.0,2143.0,286.0,929.0,315.0,5.7306,269700.0
34.88,-120.44,9.0,3124.0,415.0,1169.0,407.0,6.7694,275100.0
34.87,-120.45,4.0,1533.0,221.0,545.0,191.0,7.5696,328700.0
34.87,-120.44,13.0,2312.0,352.0,1084.0,388.0,5.038,194000.0
34.86,-120.4,11.0,1633.0,348.0,504.0,327.0,2.0508,275000.0
34.85,-120.4,26.0,2384.0,385.0,1323.0,400.0,4.8185,157900.0
34.86,-120.41,15.0,978.0,187.0,407.0,182.0,4.375,158000.0
34.86,-120.43,17.0,3172.0,506.0,1538.0,473.0,4.3125,168100.0
34.86,-120.43,17.0,1932.0,347.0,874.0,312.0,3.8203,141500.0
34.9,-120.37,17.0,2649.0,386.0,1057.0,362.0,4.7813,326800.0
34.87,-120.33,24.0,2590.0,404.0,1093.0,338.0,3.9375,341200.0
34.91,-120.42,4.0,6986.0,1217.0,2801.0,1212.0,3.2135,212700.0
34.9,-120.43,27.0,2019.0,354.0,1029.0,346.0,3.5391,144700.0
34.9,-120.43,30.0,2388.0,393.0,1117.0,375.0,4.1058,164000.0
34.88,-120.41,8.0,3119.0,620.0,1159.0,544.0,3.5288,165500.0
34.89,-120.42,24.0,2020.0,307.0,855.0,283.0,5.0099,162500.0
34.89,-120.43,30.0,1979.0,342.0,999.0,320.0,5.0286,158000.0
34.89,-120.43,28.0,2862.0,478.0,1384.0,463.0,4.6694,158200.0
34.88,-120.43,22.0,2580.0,381.0,1149.0,372.0,5.0113,158600.0
34.87,-120.42,18.0,2505.0,376.0,1162.0,382.0,4.8359,195700.0
34.87,-120.43,21.0,2131.0,329.0,1094.0,353.0,4.6648,193000.0
34.87,-120.43,26.0,1699.0,272.0,799.0,266.0,3.9871,157700.0
34.88,-120.41,4.0,3680.0,559.0,1678.0,569.0,5.0639,201700.0
34.87,-120.4,10.0,2197.0,329.0,1064.0,319.0,4.9766,199600.0
34.87,-120.41,32.0,1997.0,317.0,866.0,281.0,5.062,158900.0
34.87,-120.41,15.0,1534.0,251.0,761.0,240.0,4.9028,193600.0
34.95,-120.42,52.0,1391.0,287.0,632.0,276.0,1.7431,131500.0
34.95,-120.42,33.0,3404.0,711.0,1579.0,639.0,3.1078,146700.0
34.95,-120.43,50.0,1966.0,413.0,985.0,403.0,2.3506,136100.0
34.95,-120.43,43.0,2020.0,344.0,692.0,310.0,3.6815,181800.0
34.94,-120.42,32.0,2844.0,551.0,1337.0,516.0,2.7188,133700.0
34.93,-120.43,4.0,2866.0,648.0,1311.0,578.0,2.8649,186500.0
34.93,-120.43,10.0,2980.0,585.0,1593.0,562.0,3.285,218300.0
34.98,-120.43,21.0,2725.0,514.0,1466.0,488.0,3.6639,128600.0
34.97,-120.43,28.0,1433.0,270.0,1001.0,278.0,4.0125,130100.0
34.96,-120.42,20.0,1678.0,307.0,840.0,316.0,4.4342,160700.0
34.96,-120.43,24.0,2739.0,414.0,1171.0,413.0,4.8155,162900.0
34.96,-120.43,24.0,1799.0,470.0,1416.0,408.0,2.0673,136900.0
34.96,-120.42,31.0,3518.0,608.0,1386.0,572.0,3.6212,151400.0
34.96,-120.42,19.0,2298.0,511.0,1246.0,513.0,2.212,132000.0
34.96,-120.43,19.0,2350.0,631.0,1291.0,515.0,1.0349,130800.0
34.97,-120.42,18.0,1932.0,350.0,1071.0,346.0,4.125,139800.0
34.96,-120.41,16.0,2299.0,403.0,1245.0,395.0,4.2125,148300.0
34.96,-120.42,14.0,2069.0,343.0,1240.0,338.0,4.5066,149800.0
34.96,-120.38,9.0,2813.0,492.0,1144.0,490.0,4.0431,226800.0
34.96,-120.41,21.0,1774.0,263.0,724.0,237.0,4.65,152500.0
34.96,-120.41,9.0,2712.0,428.0,1116.0,415.0,4.5536,190100.0
34.95,-120.4,8.0,1885.0,286.0,835.0,290.0,5.0206,261000.0
34.98,-120.47,6.0,5762.0,1115.0,2551.0,919.0,3.0723,137300.0
34.97,-120.44,22.0,1619.0,360.0,1509.0,384.0,1.7941,110300.0
34.97,-120.44,26.0,1705.0,344.0,1605.0,307.0,3.7589,113700.0
34.97,-120.45,25.0,1920.0,380.0,1434.0,388.0,3.0368,129300.0
34.97,-120.45,10.0,1897.0,354.0,1353.0,357.0,3.7679,131300.0
34.96,-120.44,29.0,2374.0,562.0,1617.0,463.0,2.6531,108300.0
34.96,-120.44,30.0,1685.0,315.0,1290.0,368.0,3.4722,112500.0
34.96,-120.45,21.0,2121.0,445.0,2211.0,463.0,4.0603,117600.0
34.96,-120.45,11.0,1299.0,280.0,1158.0,223.0,2.5556,129200.0
34.96,-120.44,39.0,1228.0,379.0,851.0,341.0,1.899,113300.0
34.96,-120.44,34.0,1248.0,284.0,986.0,272.0,2.9167,104200.0
34.96,-120.45,26.0,1949.0,396.0,1575.0,377.0,2.875,121400.0
34.95,-120.45,32.0,1574.0,447.0,1772.0,463.0,1.8625,90200.0
34.94,-120.44,24.0,2481.0,476.0,1101.0,474.0,3.1576,147200.0
34.94,-120.47,17.0,1368.0,308.0,642.0,303.0,1.8633,109400.0
34.93,-120.44,15.0,868.0,244.0,1133.0,253.0,2.0995,87500.0
34.93,-120.44,16.0,2098.0,558.0,1252.0,492.0,2.1509,67500.0
34.95,-120.44,38.0,3004.0,794.0,2601.0,747.0,2.2743,106400.0
34.95,-120.45,10.0,2207.0,644.0,2232.0,543.0,2.375,98500.0
34.94,-120.44,29.0,1877.0,516.0,1634.0,492.0,1.6875,122700.0
34.95,-120.45,7.0,1479.0,532.0,1057.0,459.0,2.2538,162500.0
34.94,-120.45,26.0,1058.0,232.0,891.0,243.0,3.6422,120600.0
34.94,-120.45,24.0,1702.0,447.0,1240.0,417.0,2.4091,115500.0
34.97,-120.54,23.0,1353.0,345.0,1322.0,336.0,1.8185,97800.0
37.36,-121.9,38.0,1141.0,333.0,1028.0,291.0,2.7333,182500.0
37.36,-121.89,37.0,1525.0,363.0,1075.0,374.0,2.8971,186100.0
37.36,-121.88,30.0,2453.0,573.0,1845.0,530.0,3.7396,210700.0
37.35,-121.89,44.0,1668.0,380.0,1143.0,365.0,3.2083,181900.0
37.36,-121.9,47.0,1007.0,245.0,581.0,240.0,2.9545,237500.0
37.35,-121.9,52.0,1034.0,239.0,531.0,223.0,2.7411,227100.0
37.35,-121.9,42.0,2082.0,626.0,1396.0,610.0,3.25,185300.0
37.34,-121.9,50.0,1345.0,287.0,791.0,254.0,3.5966,245800.0
37.34,-121.9,52.0,241.0,69.0,385.0,64.0,2.619,212500.0
37.34,-121.92,35.0,357.0,120.0,377.0,99.0,3.0139,204200.0
37.34,-121.92,42.0,2101.0,524.0,1212.0,526.0,3.6389,239200.0
37.34,-121.92,52.0,2584.0,491.0,1087.0,433.0,4.4,391300.0
37.33,-121.92,52.0,2009.0,338.0,841.0,338.0,5.5259,295800.0
37.33,-121.92,52.0,2962.0,557.0,1215.0,506.0,4.7768,301100.0
37.33,-121.93,44.0,1449.0,291.0,676.0,282.0,3.575,292200.0
37.33,-121.93,44.0,2142.0,358.0,846.0,375.0,5.4273,421000.0
37.33,-121.94,34.0,1809.0,317.0,863.0,302.0,4.3,330500.0
37.34,-121.91,35.0,2189.0,607.0,1193.0,562.0,2.8042,240900.0
37.33,-121.91,28.0,454.0,147.0,366.0,140.0,2.9853,187500.0
37.33,-121.91,52.0,2562.0,410.0,973.0,398.0,4.8854,330600.0
37.33,-121.92,52.0,2125.0,382.0,930.0,387.0,5.2831,299500.0
37.33,-121.9,34.0,197.0,44.0,152.0,47.0,4.05,200000.0
37.33,-121.91,52.0,2212.0,563.0,1195.0,532.0,2.894,209500.0
37.33,-121.89,49.0,658.0,318.0,467.0,316.0,0.7068,200000.0
37.33,-121.9,11.0,1283.0,390.0,718.0,345.0,4.226,166700.0
37.33,-121.9,52.0,1009.0,231.0,929.0,210.0,2.5,162500.0
37.34,-121.88,40.0,1547.0,625.0,1493.0,543.0,1.2887,212500.0
37.33,-121.89,6.0,1495.0,552.0,1087.0,557.0,2.8798,225000.0
37.33,-121.88,36.0,1904.0,689.0,3561.0,632.0,2.0972,187500.0
37.35,-121.89,48.0,1562.0,439.0,1469.0,424.0,2.5673,177500.0
37.34,-121.89,46.0,1197.0,416.0,898.0,370.0,2.1714,190600.0
37.34,-121.89,20.0,1106.0,494.0,851.0,448.0,0.8894,350000.0
37.34,-121.89,43.0,1423.0,467.0,1013.0,428.0,1.6708,204200.0
37.34,-121.88,52.0,1390.0,365.0,921.0,352.0,2.1442,188900.0
37.36,-121.88,42.0,2087.0,402.0,1342.0,423.0,4.2149,199000.0
37.35,-121.88,49.0,1728.0,350.0,1146.0,391.0,3.5781,193000.0
37.35,-121.89,47.0,2879.0,631.0,2229.0,606.0,3.2599,183100.0
37.35,-121.89,43.0,1185.0,296.0,933.0,244.0,2.925,170800.0
37.35,-121.89,44.0,2019.0,615.0,1243.0,518.0,2.0549,193800.0
37.35,-121.88,43.0,1086.0,219.0,715.0,226.0,4.2381,193500.0
37.35,-121.87,37.0,1566.0,375.0,1223.0,346.0,3.2793,174500.0
37.34,-121.88,44.0,1267.0,353.0,1018.0,327.0,2.4196,194400.0
37.35,-121.88,52.0,1704.0,418.0,1336.0,411.0,2.8167,183500.0
37.34,-121.87,52.0,1170.0,215.0,604.0,207.0,2.6667,325900.0
37.34,-121.87,52.0,1087.0,166.0,650.0,194.0,6.6345,309000.0
37.34,-121.87,39.0,2479.0,541.0,1990.0,506.0,2.4306,289100.0
37.34,-121.88,52.0,867.0,232.0,1264.0,227.0,2.6312,302900.0
37.35,-121.87,27.0,3500.0,1036.0,3019.0,955.0,2.9222,153700.0
37.35,-121.86,46.0,1448.0,330.0,1094.0,331.0,2.4968,174100.0
37.35,-121.87,52.0,1557.0,424.0,1580.0,434.0,2.3277,183700.0
37.34,-121.86,29.0,5274.0,1625.0,6234.0,1639.0,2.5947,177300.0
37.34,-121.86,40.0,2277.0,508.0,1718.0,434.0,3.0089,185200.0
37.33,-121.88,41.0,395.0,164.0,549.0,184.0,2.375,175000.0
37.33,-121.88,35.0,3300.0,1154.0,3120.0,1075.0,1.473,213600.0
37.33,-121.87,37.0,3137.0,685.0,2048.0,651.0,3.0156,270300.0
37.33,-121.88,45.0,1192.0,371.0,1084.0,345.0,2.8594,205900.0
37.33,-121.89,42.0,1279.0,358.0,1254.0,340.0,2.2583,192500.0
37.32,-121.89,34.0,1014.0,246.0,952.0,215.0,2.8864,172500.0
37.32,-121.88,30.0,1242.0,338.0,1438.0,325.0,2.6607,169300.0
37.32,-121.88,40.0,1331.0,374.0,1276.0,389.0,2.7546,172500.0
37.32,-121.89,43.0,1105.0,241.0,982.0,206.0,2.1149,184900.0
37.32,-121.89,41.0,977.0,265.0,865.0,253.0,3.2317,184800.0
37.31,-121.89,52.0,1994.0,404.0,1014.0,389.0,4.3882,223600.0
37.31,-121.9,52.0,2125.0,431.0,1014.0,443.0,5.8186,281100.0
37.32,-121.9,48.0,1274.0,313.0,971.0,291.0,3.7738,220600.0
37.32,-121.91,42.0,1067.0,256.0,608.0,280.0,3.0096,180800.0
37.31,-121.91,16.0,2962.0,898.0,1555.0,795.0,2.5804,216300.0
37.32,-121.93,52.0,1460.0,492.0,1165.0,455.0,2.5833,167500.0
37.33,-121.94,37.0,818.0,269.0,576.0,261.0,2.1902,250000.0
37.32,-121.94,46.0,2451.0,472.0,1163.0,448.0,4.8519,225800.0
37.32,-121.93,51.0,2711.0,728.0,1607.0,724.0,3.0,184700.0
37.32,-121.92,39.0,836.0,254.0,704.0,272.0,3.5256,192600.0
37.32,-121.92,31.0,1902.0,554.0,1485.0,494.0,2.4207,165600.0
37.32,-121.92,28.0,2089.0,641.0,1666.0,587.0,2.3633,198400.0
37.32,-121.93,50.0,1135.0,215.0,500.0,207.0,4.2614,211300.0
37.31,-121.94,5.0,2364.0,578.0,1102.0,502.0,5.2642,246400.0
37.31,-121.94,30.0,1680.0,312.0,858.0,310.0,4.0474,280500.0
37.3,-121.94,26.0,4348.0,814.0,2347.0,810.0,4.7275,293000.0
37.3,-121.93,16.0,1111.0,226.0,317.0,199.0,2.7153,233300.0
