make,model,year,engine_hp,engine_cylinders,transmission_type,vehicle_style,highway_mpg,city_mpg,price
Kia,Sorento,2016,290.0,6.0,AUTOMATIC,4dr SUV,26,18,28700
Kia,Sorento,2016,290.0,6.0,AUTOMATIC,4dr SUV,23,17,40100
Kia,Sorento,2016,240.0,4.0,AUTOMATIC,4dr SUV,25,19,32900
Kia,Sorento,2016,185.0,4.0,AUTOMATIC,4dr SUV,29,21,25100
Kia,Sorento,2016,290.0,6.0,AUTOMATIC,4dr SUV,23,17,43300
Kia,Sorento,2016,290.0,6.0,AUTOMATIC,4dr SUV,26,18,32100
Kia,Sorento,2016,185.0,4.0,AUTOMATIC,4dr SUV,29,21,26400
Kia,Sorento,2016,290.0,6.0,AUTOMATIC,4dr SUV,26,18,41500
Kia,Sorento,2016,240.0,4.0,AUTOMATIC,4dr SUV,27,20,31100
Kia,Sorento,2016,290.0,6.0,AUTOMATIC,4dr SUV,26,18,30500
Kia,Sorento,2016,240.0,4.0,AUTOMATIC,4dr SUV,27,20,39900
Kia,Sorento,2016,240.0,4.0,AUTOMATIC,4dr SUV,25,19,41700
Kia,Sorento,2017,185.0,4.0,AUTOMATIC,4dr SUV,25,21,28500
Kia,Sorento,2017,290.0,6.0,AUTOMATIC,4dr SUV,25,18,28990
Kia,Sorento,2017,290.0,6.0,AUTOMATIC,4dr SUV,25,18,33100
Kia,Sorento,2017,290.0,6.0,AUTOMATIC,4dr SUV,23,17,40400
Kia,Sorento,2017,240.0,4.0,AUTOMATIC,4dr SUV,27,20,31500
Kia,Sorento,2017,290.0,6.0,AUTOMATIC,4dr SUV,25,18,38600
Kia,Sorento,2017,290.0,6.0,AUTOMATIC,4dr SUV,23,17,45700
Kia,Sorento,2017,290.0,6.0,AUTOMATIC,4dr SUV,25,18,43900
Kia,Sorento,2017,290.0,6.0,AUTOMATIC,4dr SUV,25,18,30790
Kia,Sorento,2017,185.0,4.0,AUTOMATIC,4dr SUV,28,21,25400
Kia,Sorento,2017,290.0,6.0,AUTOMATIC,4dr SUV,25,18,34900
Kia,Sorento,2017,185.0,4.0,AUTOMATIC,4dr SUV,28,21,26700
Kia,Sorento,2017,240.0,4.0,AUTOMATIC,4dr SUV,25,19,33300
Kia,Soul EV,2015,0.0,0.0,DIRECT_DRIVE,Wagon,92,120,35700
Kia,Soul EV,2015,0.0,0.0,DIRECT_DRIVE,Wagon,92,120,33700
Kia,Soul EV,2016,0.0,0.0,DIRECT_DRIVE,Wagon,92,120,33950
Kia,Soul EV,2016,0.0,0.0,DIRECT_DRIVE,Wagon,92,120,31950
Kia,Soul EV,2016,0.0,0.0,DIRECT_DRIVE,Wagon,92,120,35950
Kia,Soul,2014,130.0,4.0,AUTOMATIC,Wagon,30,24,16900
Kia,Soul,2014,164.0,4.0,AUTOMATIC,Wagon,31,23,20500
Kia,Soul,2014,164.0,4.0,AUTOMATIC,Wagon,31,23,18400
Kia,Soul,2014,130.0,4.0,MANUAL,Wagon,30,24,14900
Kia,Soul,2015,130.0,4.0,MANUAL,Wagon,30,24,15190
Kia,Soul,2015,130.0,4.0,AUTOMATIC,Wagon,30,24,17190
Kia,Soul,2015,164.0,4.0,AUTOMATIC,Wagon,31,23,20790
Kia,Soul,2015,164.0,4.0,AUTOMATIC,Wagon,31,23,18690
Kia,Soul,2016,130.0,4.0,AUTOMATIC,Wagon,30,24,17400
Kia,Soul,2016,130.0,4.0,MANUAL,Wagon,30,24,15900
Kia,Soul,2016,164.0,4.0,AUTOMATIC,Wagon,31,24,21300
Kia,Soul,2016,164.0,4.0,AUTOMATIC,Wagon,31,24,19400
Chevrolet,Spark EV,2014,140.0,0.0,DIRECT_DRIVE,4dr Hatchback,109,128,26685
Chevrolet,Spark EV,2014,140.0,0.0,DIRECT_DRIVE,4dr Hatchback,109,128,27010
Chevrolet,Spark EV,2015,140.0,0.0,DIRECT_DRIVE,4dr Hatchback,109,128,25170
Chevrolet,Spark EV,2015,140.0,0.0,DIRECT_DRIVE,4dr Hatchback,109,128,25560
Chevrolet,Spark EV,2016,140.0,0.0,DIRECT_DRIVE,4dr Hatchback,109,128,25510
Chevrolet,Spark EV,2016,140.0,0.0,DIRECT_DRIVE,4dr Hatchback,109,128,25120
Chevrolet,Spark,2015,84.0,4.0,MANUAL,4dr Hatchback,39,31,14040
Chevrolet,Spark,2015,84.0,4.0,AUTOMATIC,4dr Hatchback,39,30,15095
Chevrolet,Spark,2015,84.0,4.0,MANUAL,4dr Hatchback,39,31,15440
Chevrolet,Spark,2015,84.0,4.0,MANUAL,4dr Hatchback,39,31,12270
Chevrolet,Spark,2015,84.0,4.0,AUTOMATIC,4dr Hatchback,39,30,13580
Chevrolet,Spark,2015,84.0,4.0,AUTOMATIC,4dr Hatchback,39,30,16535
Chevrolet,Spark,2016,98.0,4.0,MANUAL,4dr Hatchback,41,30,14685
Chevrolet,Spark,2016,98.0,4.0,AUTOMATIC,4dr Hatchback,41,31,17285
Chevrolet,Spark,2016,98.0,4.0,AUTOMATIC,4dr Hatchback,41,31,15785
Chevrolet,Spark,2016,98.0,4.0,AUTOMATIC,4dr Hatchback,41,31,13760
Chevrolet,Spark,2016,98.0,4.0,MANUAL,4dr Hatchback,41,30,12660
Chevrolet,Spark,2016,98.0,4.0,MANUAL,4dr Hatchback,41,30,16185
Chevrolet,Spark,2017,98.0,4.0,MANUAL,4dr Hatchback,38,29,16325
Chevrolet,Spark,2017,98.0,4.0,MANUAL,4dr Hatchback,38,29,13000
Chevrolet,Spark,2017,98.0,4.0,AUTOMATIC,4dr Hatchback,38,30,14100
Chevrolet,Spark,2017,98.0,4.0,AUTOMATIC,4dr Hatchback,38,30,15925
Chevrolet,Spark,2017,98.0,4.0,MANUAL,4dr Hatchback,38,29,14825
Chevrolet,Spark,2017,98.0,4.0,AUTOMATIC,4dr Hatchback,38,30,17425
Kia,Spectra,2007,138.0,4.0,MANUAL,Sedan,30,23,12895
Kia,Spectra,2007,138.0,4.0,MANUAL,Sedan,30,23,15995
Kia,Spectra,2007,138.0,4.0,AUTOMATIC,Sedan,32,23,15895
Kia,Spectra,2007,138.0,4.0,MANUAL,Wagon,30,23,15995
Kia,Spectra,2007,138.0,4.0,MANUAL,Sedan,30,23,14895
Kia,Spectra,2007,138.0,4.0,AUTOMATIC,Sedan,32,23,16995
Kia,Spectra,2007,138.0,4.0,AUTOMATIC,Wagon,32,23,16995
Kia,Spectra,2008,138.0,4.0,AUTOMATIC,Sedan,32,24,15895
Kia,Spectra,2008,138.0,4.0,AUTOMATIC,Wagon,32,24,16995
Kia,Spectra,2008,138.0,4.0,MANUAL,Wagon,30,23,15995
Kia,Spectra,2008,138.0,4.0,MANUAL,Sedan,30,23,14895
Kia,Spectra,2008,138.0,4.0,MANUAL,Sedan,30,23,15995
Kia,Spectra,2008,138.0,4.0,AUTOMATIC,Sedan,32,24,16995
Kia,Spectra,2008,138.0,4.0,AUTOMATIC,Sedan,32,24,13895
Kia,Spectra,2008,138.0,4.0,MANUAL,Sedan,30,23,12895
Kia,Spectra,2009,138.0,4.0,MANUAL,Sedan,30,23,13550
Kia,Spectra,2009,138.0,4.0,MANUAL,Sedan,30,23,15550
Kia,Spectra,2009,138.0,4.0,AUTOMATIC,Sedan,32,24,17450
Kia,Spectra,2009,138.0,4.0,MANUAL,Wagon,30,23,16695
Kia,Spectra,2009,138.0,4.0,AUTOMATIC,Sedan,32,24,16550
Kia,Spectra,2009,138.0,4.0,MANUAL,Sedan,30,23,16450
Kia,Spectra,2009,138.0,4.0,AUTOMATIC,Wagon,32,24,17695
Kia,Spectra,2009,138.0,4.0,AUTOMATIC,Sedan,32,24,14550
Dodge,Spirit,1993,101.0,4.0,MANUAL,Sedan,29,22,2000
Dodge,Spirit,1993,101.0,4.0,AUTOMATIC,Sedan,26,21,2000
Dodge,Spirit,1994,100.0,4.0,AUTOMATIC,Sedan,25,19,2000
Dodge,Spirit,1995,100.0,4.0,AUTOMATIC,Sedan,26,19,2000
Kia,Sportage,2015,182.0,4.0,AUTOMATIC,4dr SUV,28,21,21900
Kia,Sportage,2015,260.0,4.0,AUTOMATIC,4dr SUV,26,20,28100
Kia,Sportage,2015,182.0,4.0,AUTOMATIC,4dr SUV,28,21,25300
Kia,Sportage,2015,182.0,4.0,AUTOMATIC,4dr SUV,26,19,26800
Kia,Sportage,2015,260.0,4.0,AUTOMATIC,4dr SUV,24,19,29600
Kia,Sportage,2015,182.0,4.0,AUTOMATIC,4dr SUV,26,19,23400
Kia,Sportage,2016,182.0,4.0,AUTOMATIC,4dr SUV,26,19,23650
Kia,Sportage,2016,182.0,4.0,AUTOMATIC,4dr SUV,28,21,22150
Kia,Sportage,2016,260.0,4.0,AUTOMATIC,4dr SUV,25,19,31490
Kia,Sportage,2016,182.0,4.0,AUTOMATIC,4dr SUV,28,21,25350
Kia,Sportage,2016,260.0,4.0,AUTOMATIC,4dr SUV,26,20,29990
Kia,Sportage,2016,182.0,4.0,AUTOMATIC,4dr SUV,26,19,26850
Kia,Sportage,2017,181.0,4.0,AUTOMATIC,4dr SUV,25,21,27000
Kia,Sportage,2017,240.0,4.0,AUTOMATIC,4dr SUV,26,21,32500
Kia,Sportage,2017,181.0,4.0,AUTOMATIC,4dr SUV,29,22,22990
Kia,Sportage,2017,237.0,4.0,AUTOMATIC,4dr SUV,23,20,34000
Kia,Sportage,2017,181.0,4.0,AUTOMATIC,4dr SUV,29,22,25500
Kia,Sportage,2017,181.0,4.0,AUTOMATIC,4dr SUV,25,21,24490
Chevrolet,Sportvan,1994,200.0,8.0,AUTOMATIC,Passenger Van,16,11,2000
Chevrolet,Sportvan,1994,200.0,8.0,AUTOMATIC,Passenger Van,16,11,2000
Chevrolet,Sportvan,1994,200.0,8.0,AUTOMATIC,Passenger Van,16,11,2000
Chevrolet,Sportvan,1994,200.0,8.0,AUTOMATIC,Passenger Van,16,11,2000
Chevrolet,Sportvan,1994,155.0,6.0,AUTOMATIC,Passenger Van,17,14,2000
Chevrolet,Sportvan,1994,155.0,6.0,AUTOMATIC,Passenger Van,17,14,2000
Chevrolet,Sportvan,1995,163.0,6.0,AUTOMATIC,Passenger Van,15,13,2000
Chevrolet,Sportvan,1995,163.0,6.0,AUTOMATIC,Passenger Van,15,13,2000
Maserati,Spyder,2003,390.0,8.0,MANUAL,Convertible,15,10,85542
Maserati,Spyder,2003,390.0,8.0,AUTOMATED_MANUAL,Convertible,16,10,89622
Maserati,Spyder,2004,390.0,8.0,AUTOMATED_MANUAL,Convertible,16,10,89622
Maserati,Spyder,2004,390.0,8.0,MANUAL,Convertible,15,10,85542
Maserati,Spyder,2005,385.0,8.0,MANUAL,Convertible,15,10,87252
Maserati,Spyder,2005,385.0,8.0,AUTOMATED_MANUAL,Convertible,16,11,91415
Audi,SQ5,2015,354.0,6.0,AUTOMATIC,4dr SUV,24,17,52700
Audi,SQ5,2015,354.0,6.0,AUTOMATIC,4dr SUV,24,17,60200
Audi,SQ5,2016,354.0,6.0,AUTOMATIC,4dr SUV,24,17,53300
Audi,SQ5,2016,354.0,6.0,AUTOMATIC,4dr SUV,24,17,60800
Audi,SQ5,2017,354.0,6.0,AUTOMATIC,4dr SUV,24,17,60800
Audi,SQ5,2017,354.0,6.0,AUTOMATIC,4dr SUV,24,17,53300
Dodge,SRT Viper,2013,640.0,10.0,MANUAL,Coupe,19,12,97395
Dodge,SRT Viper,2013,640.0,10.0,MANUAL,Coupe,19,12,120395
Dodge,SRT Viper,2014,640.0,10.0,MANUAL,Coupe,19,12,107385
Dodge,SRT Viper,2014,640.0,10.0,MANUAL,Coupe,19,12,84885
Cadillac,SRX,2014,308.0,6.0,AUTOMATIC,4dr SUV,23,16,48065
Cadillac,SRX,2014,308.0,6.0,AUTOMATIC,4dr SUV,23,16,50955
Cadillac,SRX,2014,308.0,6.0,AUTOMATIC,4dr SUV,24,17,42880
Cadillac,SRX,2014,308.0,6.0,AUTOMATIC,4dr SUV,24,17,48145
Cadillac,SRX,2014,308.0,6.0,AUTOMATIC,4dr SUV,24,17,37505
Cadillac,SRX,2014,308.0,6.0,AUTOMATIC,4dr SUV,23,16,45375
Cadillac,SRX,2014,308.0,6.0,AUTOMATIC,4dr SUV,24,17,45255
Cadillac,SRX,2015,308.0,6.0,AUTOMATIC,4dr SUV,24,17,48920
Cadillac,SRX,2015,308.0,6.0,AUTOMATIC,4dr SUV,23,16,48840
Cadillac,SRX,2015,308.0,6.0,AUTOMATIC,4dr SUV,24,17,46030
Cadillac,SRX,2015,308.0,6.0,AUTOMATIC,4dr SUV,23,16,51730
Cadillac,SRX,2015,308.0,6.0,AUTOMATIC,4dr SUV,24,17,43640
Cadillac,SRX,2015,308.0,6.0,AUTOMATIC,4dr SUV,23,16,46135
Cadillac,SRX,2015,308.0,6.0,AUTOMATIC,4dr SUV,24,17,37605
Cadillac,SRX,2016,308.0,6.0,AUTOMATIC,4dr SUV,24,17,37605
Cadillac,SRX,2016,308.0,6.0,AUTOMATIC,4dr SUV,23,16,48840
Cadillac,SRX,2016,308.0,6.0,AUTOMATIC,4dr SUV,23,16,51730
Cadillac,SRX,2016,308.0,6.0,AUTOMATIC,4dr SUV,24,17,48920
Cadillac,SRX,2016,308.0,6.0,AUTOMATIC,4dr SUV,23,16,46135
Cadillac,SRX,2016,308.0,6.0,AUTOMATIC,4dr SUV,24,17,43640
Cadillac,SRX,2016,308.0,6.0,AUTOMATIC,4dr SUV,24,17,46030
Chevrolet,SS,2014,415.0,8.0,AUTOMATIC,Sedan,21,14,43475
Chevrolet,SS,2015,415.0,8.0,AUTOMATIC,Sedan,21,14,45745
Chevrolet,SS,2016,415.0,8.0,AUTOMATIC,Sedan,20,14,46575
Chevrolet,SSR,2004,300.0,8.0,AUTOMATIC,Regular Cab Pickup,18,14,41620
Chevrolet,SSR,2005,395.0,8.0,AUTOMATIC,Regular Cab Pickup,18,14,42555
Chevrolet,SSR,2006,395.0,8.0,AUTOMATIC,Regular Cab Pickup,18,14,39240
Nissan,Stanza,1990,138.0,4.0,MANUAL,Sedan,26,19,2000
Nissan,Stanza,1990,138.0,4.0,MANUAL,Sedan,26,19,2000
Nissan,Stanza,1991,138.0,4.0,MANUAL,Sedan,26,19,2000
Nissan,Stanza,1991,138.0,4.0,MANUAL,Sedan,26,19,2000
Nissan,Stanza,1992,138.0,4.0,AUTOMATIC,Sedan,25,18,2000
Nissan,Stanza,1992,138.0,4.0,MANUAL,Sedan,26,19,2000
Nissan,Stanza,1992,138.0,4.0,MANUAL,Sedan,26,19,2000
Dodge,Stealth,1994,320.0,6.0,MANUAL,Coupe,22,16,2823
Dodge,Stealth,1994,222.0,6.0,MANUAL,Coupe,23,17,2350
Dodge,Stealth,1994,222.0,6.0,MANUAL,Coupe,23,17,2203
Dodge,Stealth,1994,164.0,6.0,MANUAL,Coupe,22,17,2000
Dodge,Stealth,1995,222.0,6.0,MANUAL,Coupe,23,17,2575
Dodge,Stealth,1995,320.0,6.0,MANUAL,Coupe,22,16,3219
Dodge,Stealth,1995,164.0,6.0,MANUAL,Coupe,22,17,2000
Dodge,Stealth,1996,222.0,6.0,MANUAL,Coupe,23,17,3044
Dodge,Stealth,1996,164.0,6.0,MANUAL,Coupe,22,17,2231
Dodge,Stealth,1996,320.0,6.0,MANUAL,Coupe,22,16,3732
Dodge,Stratus,2004,200.0,6.0,AUTOMATIC,Sedan,26,19,21975
Dodge,Stratus,2004,200.0,6.0,AUTOMATIC,Sedan,25,19,21450
Dodge,Stratus,2004,200.0,6.0,MANUAL,Coupe,26,18,22695
Dodge,Stratus,2004,200.0,6.0,AUTOMATIC,Coupe,25,18,23520
Dodge,Stratus,2004,200.0,6.0,AUTOMATIC,Sedan,26,19,19690
Dodge,Stratus,2004,150.0,4.0,AUTOMATIC,Sedan,27,20,19970
Dodge,Stratus,2004,200.0,6.0,AUTOMATIC,Sedan,25,19,20820
Dodge,Stratus,2004,200.0,6.0,MANUAL,Sedan,25,17,22370
Dodge,Stratus,2004,147.0,4.0,MANUAL,Coupe,29,21,19850
Dodge,Stratus,2004,142.0,4.0,AUTOMATIC,Coupe,26,19,20675
Dodge,Stratus,2005,200.0,6.0,AUTOMATIC,Sedan,25,19,21735
Dodge,Stratus,2005,200.0,6.0,AUTOMATIC,Sedan,25,19,23335
Dodge,Stratus,2005,200.0,6.0,MANUAL,Coupe,27,18,22980
Dodge,Stratus,2005,150.0,4.0,AUTOMATIC,Sedan,26,19,20255
Dodge,Stratus,2005,147.0,4.0,MANUAL,Coupe,29,21,20135
Dodge,Stratus,2006,200.0,6.0,AUTOMATIC,Sedan,25,19,23755
Dodge,Stratus,2006,150.0,4.0,AUTOMATIC,Sedan,27,20,20825
Cadillac,STS-V,2007,469.0,8.0,AUTOMATIC,Sedan,19,12,75010
Cadillac,STS-V,2008,469.0,8.0,AUTOMATIC,Sedan,19,13,78775
Cadillac,STS-V,2009,469.0,8.0,AUTOMATIC,Sedan,19,13,81795
Cadillac,STS,2009,320.0,8.0,AUTOMATIC,Sedan,24,15,56345
Cadillac,STS,2009,302.0,6.0,AUTOMATIC,Sedan,26,17,46845
Cadillac,STS,2010,302.0,6.0,AUTOMATIC,Sedan,27,18,55945
Cadillac,STS,2010,320.0,8.0,AUTOMATIC,Sedan,24,15,68785
Cadillac,STS,2010,302.0,6.0,AUTOMATIC,Sedan,27,18,50385
Cadillac,STS,2010,302.0,6.0,AUTOMATIC,Sedan,27,18,46845
Cadillac,STS,2010,320.0,8.0,AUTOMATIC,Sedan,24,15,56345
Cadillac,STS,2011,302.0,6.0,AUTOMATIC,Sedan,27,18,47280
Cadillac,STS,2011,302.0,6.0,AUTOMATIC,Sedan,27,18,50820
Cadillac,STS,2011,302.0,6.0,AUTOMATIC,Sedan,27,18,56380
Chevrolet,Suburban,2015,355.0,8.0,AUTOMATIC,4dr SUV,23,16,54205
Chevrolet,Suburban,2015,355.0,8.0,AUTOMATIC,4dr SUV,23,16,63785
Chevrolet,Suburban,2015,355.0,8.0,AUTOMATIC,4dr SUV,22,15,57205
Chevrolet,Suburban,2015,355.0,8.0,AUTOMATIC,4dr SUV,22,15,66785
Chevrolet,Suburban,2015,355.0,8.0,AUTOMATIC,4dr SUV,22,15,52000
Chevrolet,Suburban,2015,355.0,8.0,AUTOMATIC,4dr SUV,23,16,49000
Chevrolet,Suburban,2016,355.0,8.0,AUTOMATIC,4dr SUV,23,16,54730
Chevrolet,Suburban,2016,355.0,8.0,AUTOMATIC,4dr SUV,22,15,57730
Chevrolet,Suburban,2016,355.0,8.0,AUTOMATIC,4dr SUV,23,16,64440
Chevrolet,Suburban,2016,355.0,8.0,AUTOMATIC,4dr SUV,22,15,52700
Chevrolet,Suburban,2016,355.0,8.0,AUTOMATIC,4dr SUV,23,16,49700
Chevrolet,Suburban,2016,355.0,8.0,AUTOMATIC,4dr SUV,22,15,67440
Chevrolet,Suburban,2017,355.0,8.0,AUTOMATIC,4dr SUV,22,15,58045
Chevrolet,Suburban,2017,355.0,8.0,AUTOMATIC,4dr SUV,23,16,49915
Chevrolet,Suburban,2017,355.0,8.0,AUTOMATIC,4dr SUV,22,15,67730
Chevrolet,Suburban,2017,355.0,8.0,AUTOMATIC,4dr SUV,22,15,52915
Chevrolet,Suburban,2017,355.0,8.0,AUTOMATIC,4dr SUV,23,16,55045
Chevrolet,Suburban,2017,355.0,8.0,AUTOMATIC,4dr SUV,23,16,64730
GMC,Suburban,1997,255.0,8.0,AUTOMATIC,4dr SUV,17,12,2468
GMC,Suburban,1997,255.0,8.0,AUTOMATIC,4dr SUV,15,11,2585
GMC,Suburban,1998,255.0,8.0,AUTOMATIC,4dr SUV,17,12,2790
GMC,Suburban,1999,255.0,8.0,AUTOMATIC,4dr SUV,17,12,3420
GMC,Suburban,1999,255.0,8.0,AUTOMATIC,4dr SUV,17,12,3051
GMC,Suburban,1999,255.0,8.0,AUTOMATIC,4dr SUV,17,12,3372
Pontiac,Sunbird,1992,111.0,4.0,MANUAL,Coupe,32,22,2000
Pontiac,Sunbird,1992,140.0,6.0,MANUAL,Coupe,26,17,2000
Pontiac,Sunbird,1992,111.0,4.0,MANUAL,Convertible,32,22,2000
Pontiac,Sunbird,1992,111.0,4.0,MANUAL,Coupe,32,22,2000
Pontiac,Sunbird,1992,111.0,4.0,MANUAL,Sedan,32,22,2000
Pontiac,Sunbird,1992,111.0,4.0,MANUAL,Sedan,32,22,2000
Pontiac,Sunbird,1993,110.0,4.0,MANUAL,Coupe,32,22,2000
Pontiac,Sunbird,1993,110.0,4.0,MANUAL,Coupe,32,22,2000
Pontiac,Sunbird,1993,110.0,4.0,MANUAL,Sedan,32,22,2000
Pontiac,Sunbird,1993,110.0,4.0,MANUAL,Sedan,32,22,2000
Pontiac,Sunbird,1993,110.0,4.0,MANUAL,Convertible,32,22,2000
Pontiac,Sunbird,1993,140.0,6.0,MANUAL,Coupe,26,17,2000
Pontiac,Sunbird,1994,110.0,4.0,MANUAL,Sedan,32,22,2000
Pontiac,Sunbird,1994,110.0,4.0,MANUAL,Convertible,32,22,2000
Pontiac,Sunbird,1994,110.0,4.0,MANUAL,Coupe,32,22,2000
Pontiac,Sunbird,1994,140.0,6.0,MANUAL,Coupe,26,17,2000
Plymouth,Sundance,1992,100.0,4.0,MANUAL,4dr Hatchback,29,20,2000
Plymouth,Sundance,1992,93.0,4.0,MANUAL,4dr Hatchback,29,23,2000
Plymouth,Sundance,1992,93.0,4.0,MANUAL,2dr Hatchback,29,23,2000
Plymouth,Sundance,1992,100.0,4.0,MANUAL,2dr Hatchback,29,20,2000
Plymouth,Sundance,1992,93.0,4.0,MANUAL,2dr Hatchback,29,23,2000
Plymouth,Sundance,1992,93.0,4.0,MANUAL,4dr Hatchback,29,23,2000
Plymouth,Sundance,1993,100.0,4.0,MANUAL,2dr Hatchback,29,22,2000
Plymouth,Sundance,1993,93.0,4.0,MANUAL,4dr Hatchback,29,23,2000
Plymouth,Sundance,1993,100.0,4.0,MANUAL,4dr Hatchback,29,22,2000
Plymouth,Sundance,1993,93.0,4.0,MANUAL,2dr Hatchback,29,23,2000
Plymouth,Sundance,1994,100.0,4.0,MANUAL,4dr Hatchback,27,21,2000
Plymouth,Sundance,1994,100.0,4.0,MANUAL,2dr Hatchback,27,21,2000
Plymouth,Sundance,1994,93.0,4.0,MANUAL,2dr Hatchback,30,23,2000
Plymouth,Sundance,1994,93.0,4.0,MANUAL,4dr Hatchback,30,23,2000
Pontiac,Sunfire,2003,140.0,4.0,MANUAL,Coupe,30,22,14930
Pontiac,Sunfire,2004,140.0,4.0,MANUAL,Coupe,33,23,10895
Pontiac,Sunfire,2004,140.0,4.0,MANUAL,Coupe,33,23,14930
Pontiac,Sunfire,2005,140.0,4.0,MANUAL,Coupe,32,23,15205
Pontiac,Sunfire,2005,140.0,4.0,MANUAL,Coupe,32,23,10895
Ferrari,Superamerica,2005,532.0,12.0,MANUAL,Convertible,15,9,281170
Ferrari,Superamerica,2005,532.0,12.0,AUTOMATED_MANUAL,Convertible,16,9,294080
Bentley,Supersports Convertible ISR,2013,631.0,12.0,AUTOMATIC,Convertible,19,12,291900
Toyota,Supra,1996,320.0,6.0,AUTOMATIC,Coupe,22,16,18255
Toyota,Supra,1996,220.0,6.0,MANUAL,Coupe,22,16,14977
Toyota,Supra,1997,320.0,6.0,MANUAL,Coupe,22,15,22001
Toyota,Supra,1997,220.0,6.0,MANUAL,Coupe,22,16,17320
Toyota,Supra,1998,225.0,6.0,MANUAL,Coupe,22,17,20596
Toyota,Supra,1998,320.0,6.0,MANUAL,Coupe,22,15,25279
Subaru,SVX,1995,230.0,6.0,AUTOMATIC,Coupe,23,15,2000
Subaru,SVX,1995,230.0,6.0,AUTOMATIC,Coupe,23,15,2000
Subaru,SVX,1995,230.0,6.0,AUTOMATIC,Coupe,23,15,2230
Subaru,SVX,1995,230.0,6.0,AUTOMATIC,Coupe,23,15,2000
Subaru,SVX,1996,230.0,6.0,AUTOMATIC,Coupe,22,15,2472
Subaru,SVX,1996,230.0,6.0,AUTOMATIC,Coupe,22,15,2283
Subaru,SVX,1997,230.0,6.0,AUTOMATIC,Coupe,22,15,2749
Subaru,SVX,1997,230.0,6.0,AUTOMATIC,Coupe,22,15,2512
Suzuki,Swift,1999,79.0,4.0,MANUAL,2dr Hatchback,39,33,2000
Suzuki,Swift,2000,79.0,4.0,MANUAL,2dr Hatchback,38,31,2000
Suzuki,Swift,2000,79.0,4.0,MANUAL,2dr Hatchback,38,31,2000
Suzuki,Swift,2001,79.0,4.0,AUTOMATIC,2dr Hatchback,31,26,9949
Suzuki,Swift,2001,79.0,4.0,AUTOMATIC,2dr Hatchback,31,26,10949
Suzuki,Swift,2001,79.0,4.0,MANUAL,2dr Hatchback,38,31,9299
Suzuki,Swift,2001,79.0,4.0,MANUAL,2dr Hatchback,38,31,10299
Suzuki,SX4,2011,150.0,4.0,MANUAL,4dr Hatchback,30,22,16599
Suzuki,SX4,2011,148.0,4.0,AUTOMATIC,4dr Hatchback,29,23,19349
Suzuki,SX4,2011,148.0,4.0,AUTOMATIC,Sedan,30,23,17099
Suzuki,SX4,2011,150.0,4.0,MANUAL,4dr Hatchback,30,22,16999
Suzuki,SX4,2011,148.0,4.0,AUTOMATIC,Sedan,30,23,17849
Suzuki,SX4,2011,150.0,4.0,MANUAL,Sedan,32,23,16479
Suzuki,SX4,2011,148.0,4.0,AUTOMATIC,Sedan,30,23,18999
Suzuki,SX4,2011,150.0,4.0,MANUAL,4dr Hatchback,30,22,18249
Suzuki,SX4,2011,150.0,4.0,MANUAL,Sedan,33,23,13499
Suzuki,SX4,2011,148.0,4.0,AUTOMATIC,4dr Hatchback,30,23,17799
Suzuki,SX4,2011,150.0,4.0,MANUAL,Sedan,33,23,15195
Suzuki,SX4,2011,148.0,4.0,AUTOMATIC,4dr Hatchback,30,23,18299
Suzuki,SX4,2011,150.0,4.0,MANUAL,4dr Hatchback,30,22,17099
Suzuki,SX4,2011,148.0,4.0,AUTOMATIC,4dr Hatchback,29,23,18599
Suzuki,SX4,2012,150.0,4.0,MANUAL,4dr Hatchback,30,22,16799
Suzuki,SX4,2012,148.0,4.0,AUTOMATIC,4dr Hatchback,29,23,18875
Suzuki,SX4,2012,148.0,4.0,AUTOMATIC,4dr Hatchback,29,23,19649
Suzuki,SX4,2012,148.0,4.0,AUTOMATIC,4dr Hatchback,30,23,17999
Suzuki,SX4,2012,148.0,4.0,AUTOMATIC,Sedan,32,25,18199
Suzuki,SX4,2012,148.0,4.0,AUTOMATIC,Sedan,32,25,17399
Suzuki,SX4,2012,150.0,4.0,MANUAL,Sedan,33,23,13699
Suzuki,SX4,2012,148.0,4.0,AUTOMATIC,4dr Hatchback,30,23,18499
Suzuki,SX4,2012,150.0,4.0,MANUAL,Sedan,33,23,15495
Suzuki,SX4,2012,150.0,4.0,MANUAL,4dr Hatchback,30,22,18549
Suzuki,SX4,2012,150.0,4.0,MANUAL,4dr Hatchback,30,22,16999
Suzuki,SX4,2013,150.0,4.0,MANUAL,4dr Hatchback,30,22,19349
Suzuki,SX4,2013,150.0,4.0,MANUAL,4dr Hatchback,30,22,16999
Suzuki,SX4,2013,148.0,4.0,AUTOMATIC,4dr Hatchback,29,23,19175
Suzuki,SX4,2013,148.0,4.0,AUTOMATIC,Sedan,32,25,17849
Suzuki,SX4,2013,148.0,4.0,AUTOMATIC,4dr Hatchback,30,23,18349
Suzuki,SX4,2013,148.0,4.0,AUTOMATIC,Sedan,30,23,18799
Suzuki,SX4,2013,148.0,4.0,AUTOMATIC,4dr Hatchback,29,23,20449
Suzuki,SX4,2013,150.0,4.0,MANUAL,Sedan,33,23,15845
GMC,Syclone,1991,280.0,6.0,AUTOMATIC,Regular Cab Pickup,16,13,5667
